DT COMPRA;DESPESA;RECEITA DESPESA;FORMA PAGTO;TIPO;CATEGORIA;ITEM;VLR TOTAL;QTD PARCELAS;NUM PARCELA;STATUS;DESCRICAO;
17/02/2024;Jovipel Embalagens;Despesa;Débito;Gasto;Casa;Equipamentos;23,05;1;1;Pago;Marmitas, fita adesiva;
18/02/2024;Swift Cachoeirinha;Despesa;Crédito;Gasto;Alimentação;Açougue;47,92;1;1;Fechado;Carnes para casa;
18/02/2024;Drogaria Drogasil;Despesa;Crédito;Gasto;Saúde;Remédios;116,56;1;1;Fechado;2 cx Pregabalina;
18/02/2024;Supermercado Trimais;Despesa;Crédito;Gasto;Alimentação;Supermercado;116,60;1;1;Fechado;Compras para casa;
01/04/2024;Veterinário;Despesa;Crédito;Gasto;Pet;Veterinário;320,00;2;1;Provisão;Vacina Chico e Bento - Veterinário;
01/03/2024;Conta Net;Despesa;Débito Agendado;Conta;Conta;NET;496,06;1;1;Pago;Conta Net ref. 03/2024;
01/03/2024;Conta Comgás;Despesa;Débito Agendado;Conta;Conta;Gás;28,73;1;1;Pago;Conta Gás ref. 03/2024;
01/03/2024;Conta Água;Despesa;Débito Agendado;Conta;Conta;Água;93,48;1;1;Pago;Conta Água ref. 03/2024;
01/03/2024;Conta Eletropaulo;Despesa;Débito Agendado;Conta;Conta;Eletropaulo;131,62;1;1;Pago;Conta Eletropaulo ref. 03/2024;
01/03/2024;Conta Condomínio;Despesa;Débito Agendado;Conta;Conta;Condom¡nio;200,00;1;1;Pago;Conta Condomínio ref. 03/2024;
01/03/2024;Tias Sessé e Antonia;Despesa;PIX;Gasto;Despesas;Tias Sessé e Antonia;250,00;1;1;Pago;Transferência Tia Sessé e Antonia ref. 03/2024;
01/03/2024;Conta Plano de Saúde;Despesa;Débito Agendado;Conta;Saúde;Plano de Saúde;986,75;1;1;Pago;Plano de Saúde Unimed ref. 03/2024;
01/03/2024;INT APLICACAO MAXIME RF;Despesa;Transferência;Gasto;Investimentos;P. Física;50,00;1;1;Pago;Transferência Investimento Maxime RF ref. 03/2024;
01/03/2024;Estacionamento Caixinha;Despesa;PIX;Gasto;Carro;Estacionamento;50,00;1;1;Pago;Transferência Caixinha Estacionamento ref. 03/2024;
01/03/2024;Estacionamento Bomf ;Despesa;PIX;Gasto;Carro;Estacionamento;25,00;1;1;Pago;Transferência Estacionamento Bomf  ref. 03/2024;
01/04/2024;Veterinário;Despesa;Crédito;Gasto;Pet;Veterinário;320,00;2;2;Cancelado;Vacina Chico e Bento - Veterinário;
10/03/2024;Transferência Picpay;Despesa;PIX;Gasto;Diversos;Pessoal;150,00;1;1;Cancelado;Aplicação Picpay - 102% CDI;
01/04/2024;Conta Net;Despesa;Débito Agendado;Conta;Conta;NET;521,10;1;1;Pago;Conta Net ref. 04/2024;
01/04/2024;Conta Comgás;Despesa;Débito Agendado;Conta;Conta;Gás;28,02;1;1;Pago;Conta Gás ref. 04/2024;
01/04/2024;Conta Água;Despesa;Débito Agendado;Conta;Conta;Água;89,35;1;1;Pago;Conta Água ref. 04/2024;
01/04/2024;Conta Eletropaulo;Despesa;Débito Agendado;Conta;Conta;Eletropaulo;129,41;1;1;Pago;Conta Eletropaulo ref. 04/2024;
01/04/2024;Conta Condomínio;Despesa;Débito Agendado;Conta;Conta;Condom¡nio;200,00;1;1;Pago;Conta Condomínio ref. 04/2024;
01/04/2024;Tias Sessé e Antonia;Despesa;PIX;Gasto;Despesas;Tias Sessé e Antonia;250,00;1;1;Pago;Transferência Tia Sessé e Antonia ref. 04/2024;
01/04/2024;Conta Plano de Saúde;Despesa;Débito Agendado;Conta;Saúde;Plano de Saúde;1245,84;1;1;Pago;Plano de Saúde Unimed ref. 04/2024;
01/04/2024;INT APLICACAO MAXIME RF;Despesa;Transferência;Gasto;Investimentos;P. Física;50,00;1;1;Pago;Transferência Investimento Maxime RF ref. 04/2024;
01/04/2024;Estacionamento Caixinha;Despesa;PIX;Gasto;Carro;Estacionamento;50,00;1;1;Pago;Transferência Caixinha Estacionamento ref. 04/2024;
01/04/2024;Estacionamento Bomf ;Despesa;PIX;Gasto;Carro;Estacionamento;25,00;1;1;Pago;Transferência Estacionamento Bomf  ref. 04/2024;
10/04/2024;Transferência Picpay;Despesa;PIX;Gasto;Diversos;Pessoal;150,00;1;1;Pago;Aplicação Picpay - 102% CDI;
01/05/2024;Conta Net;Despesa;Débito Agendado;Conta;Conta;NET;506,20;1;1;Pago;Conta Net ref. 05/2024;
01/05/2024;Conta Comgás;Despesa;Débito Agendado;Conta;Conta;Gás;15,00;1;1;Pago;Conta Gás ref. 05/2024;
01/05/2024;Conta Água;Despesa;Débito Agendado;Conta;Conta;Água;89,25;1;1;Pago;Conta Água ref. 05/2024;
01/05/2024;Conta Eletropaulo;Despesa;Débito Agendado;Conta;Conta;Eletropaulo;141,84;1;1;Pago;Conta Eletropaulo ref. 05/2024;
01/05/2024;Conta Condomínio;Despesa;Débito Agendado;Conta;Conta;Condom¡nio;250,00;1;1;Pago;Conta Condomínio ref. 05/2024;
01/05/2024;Tias Sessé e Antonia;Despesa;PIX;Gasto;Despesas;Tias Sessé e Antonia;250,00;1;1;Pago;Transferência Tia Sessé e Antonia ref. 05/2024;
01/05/2024;Conta Plano de Saúde;Despesa;Débito Agendado;Conta;Saúde;Plano de Saúde;895,84;1;1;Pago;Plano de Saúde Unimed ref. 05/2024;
01/05/2024;INT APLICACAO MAXIME RF;Despesa;Transferência;Gasto;Investimentos;P. Física;50,00;1;1;Pago;Transferência Investimento Maxime RF ref. 05/2024;
01/05/2024;Estacionamento Caixinha;Despesa;PIX;Gasto;Carro;Estacionamento;50,00;1;1;Pago;Transferência Caixinha Estacionamento ref. 05/2024;
01/05/2024;Estacionamento Bomf ;Despesa;PIX;Gasto;Carro;Estacionamento;25,00;1;1;Pago;Transferência Estacionamento Bomf  ref. 05/2024;
10/05/2024;Transferência Picpay;Despesa;PIX;Gasto;Diversos;Pessoal;150,00;1;1;Pago;Aplicação Picpay - 102% CDI;
01/06/2024;Conta Net;Despesa;Débito Agendado;Conta;Conta;NET;531,75;1;1;Pago;Conta Net ref. 06/2024;
01/06/2024;Conta Comgás;Despesa;Débito Agendado;Conta;Conta;Gás;14,64;1;1;Pago;Conta Gás ref. 06/2024;
01/06/2024;Conta Água;Despesa;Débito Agendado;Conta;Conta;Água;85,35;1;1;Pago;Conta Água ref. 06/2024;
01/06/2024;Conta Eletropaulo;Despesa;Débito Agendado;Conta;Conta;Eletropaulo;146,53;1;1;Pago;Conta Eletropaulo ref. 06/2024;
01/06/2024;Conta Condomínio;Despesa;Débito Agendado;Conta;Conta;Condom¡nio;250,00;1;1;Pago;Conta Condomínio ref. 06/2024;
01/06/2024;Tias Sessé e Antonia;Despesa;PIX;Gasto;Despesas;Tias Sessé e Antonia;250,00;1;1;Pago;Transferência Tia Sessé e Antonia ref. 06/2024;
01/06/2024;Conta Plano de Saúde;Despesa;Débito Agendado;Conta;Saúde;Plano de Saúde;1235,38;1;1;Pago;Plano de Saúde Unimed ref. 06/2024;
01/06/2024;INT APLICACAO MAXIME RF;Despesa;Transferência;Gasto;Investimentos;P. Física;50,00;1;1;Pago;Transferência Investimento Maxime RF ref. 06/2024;
01/06/2024;Estacionamento Caixinha;Despesa;PIX;Gasto;Carro;Estacionamento;50,00;1;1;Pago;Transferência Caixinha Estacionamento ref. 06/2024;
01/06/2024;Estacionamento Bomf ;Despesa;PIX;Gasto;Carro;Estacionamento;25,00;1;1;Pago;Transferência Estacionamento Bomf  ref. 06/2024;
01/07/2024;Conta Net;Despesa;Débito Agendado;Conta;Conta;NET;546,65;1;1;Pago;Conta Net ref. 07/2024;
01/07/2024;Conta Comgás;Despesa;Débito Agendado;Conta;Conta;Gás;14,64;1;1;Pago;Conta Gás ref. 07/2024;
01/07/2024;Conta Água;Despesa;Débito Agendado;Conta;Conta;Água;86,58;1;1;Pago;Conta Água ref. 07/2024;
01/07/2024;Conta Eletropaulo;Despesa;Débito Agendado;Conta;Conta;Eletropaulo;147,29;1;1;Pago;Conta Eletropaulo ref. 07/2024;
01/07/2024;Conta Condomínio;Despesa;Débito Agendado;Conta;Conta;Condom¡nio;250,00;1;1;Pago;Conta Condomínio ref. 07/2024;
01/07/2024;Tias Sessé e Antonia;Despesa;PIX;Gasto;Despesas;Tias Sessé e Antonia;250,00;1;1;Pago;Transferência Tia Sessé e Antonia ref. 07/2024;
01/07/2024;Conta Plano de Saúde;Despesa;Débito Agendado;Conta;Saúde;Plano de Saúde;1245,84;1;1;Pago;Plano de Saúde Unimed ref. 07/2024;
01/07/2024;INT APLICACAO MAXIME RF;Despesa;Transferência;Gasto;Investimentos;P. Física;50,00;1;1;Pago;Transferência Investimento Maxime RF ref. 07/2024;
01/07/2024;Estacionamento Caixinha;Despesa;PIX;Gasto;Carro;Estacionamento;50,00;1;1;Pago;Transferência Caixinha Estacionamento ref. 07/2024;
01/07/2024;Estacionamento Bomf ;Despesa;PIX;Gasto;Carro;Estacionamento;25,00;1;1;Pago;Transferência Estacionamento Bomf  ref. 07/2024;
01/08/2024;Conta Net;Despesa;Débito Agendado;Conta;Conta;NET;531,75;1;1;Pago;Conta Net ref. 08/2024;
01/08/2024;Conta Comgás;Despesa;Débito Agendado;Conta;Conta;Gás;14,56;1;1;Agendado;Conta Gás ref. 08/2024;
01/08/2024;Conta Água;Despesa;Débito Agendado;Conta;Conta;Água;90,74;1;1;Pago;Conta Água ref. 08/2024;
01/08/2024;Conta Eletropaulo;Despesa;Débito Agendado;Conta;Conta;Eletropaulo;153,18;1;1;Pago;Conta Eletropaulo ref. 08/2024;
01/08/2024;Conta Condomínio;Despesa;Débito Agendado;Conta;Conta;Condom¡nio;250,00;1;1;Pago;Conta Condomínio ref. 08/2024;
01/08/2024;Tias Sessé e Antonia;Despesa;PIX;Gasto;Despesas;Tias Sessé e Antonia;250,00;1;1;Pago;Transferência Tia Sessé e Antonia ref. 08/2024;
01/08/2024;Conta Plano de Saúde;Despesa;Débito Agendado;Conta;Saúde;Plano de Saúde;1000,84;1;1;Pago;Plano de Saúde Unimed ref. 08/2024;
01/08/2024;INT APLICACAO MAXIME RF;Despesa;Transferência;Gasto;Investimentos;P. Física;50,00;1;1;Pago;Transferência Investimento Maxime RF ref. 08/2024;
01/08/2024;Estacionamento Caixinha;Despesa;PIX;Gasto;Carro;Estacionamento;200,00;1;1;Pago;Transferência Caixinha Estacionamento ref. 08/2024;
01/08/2024;Estacionamento Bomf ;Despesa;PIX;Gasto;Carro;Estacionamento;25,00;1;1;Pago;Transferência Estacionamento Bomf  ref. 08/2024;
01/09/2024;Conta Net;Despesa;Débito Agendado;Conta;Conta;NET;531,75;1;1;Agendado;Conta Net ref. 09/2024;
01/09/2024;Conta Comgás;Despesa;Débito Agendado;Conta;Conta;Gás;30,00;1;1;Agendado;Conta Gás ref. 09/2024;
01/09/2024;Conta Água;Despesa;Débito Agendado;Conta;Conta;Água;100,00;1;1;Agendado;Conta Água ref. 09/2024;
01/09/2024;Conta Eletropaulo;Despesa;Débito Agendado;Conta;Conta;Eletropaulo;150,00;1;1;Agendado;Conta Eletropaulo ref. 09/2024;
01/09/2024;Conta Condomínio;Despesa;Débito Agendado;Conta;Conta;Condom¡nio;250,00;1;1;Agendado;Conta Condomínio ref. 09/2024;
01/09/2024;Tias Sessé e Antonia;Despesa;PIX;Gasto;Despesas;Tias Sessé e Antonia;250,00;1;1;Agendado;Transferência Tia Sessé e Antonia ref. 09/2024;
01/09/2024;Conta Plano de Saúde;Despesa;Débito Agendado;Conta;Saúde;Plano de Saúde;1245,84;1;1;Agendado;Plano de Saúde Unimed ref. 09/2024;
01/09/2024;INT APLICACAO MAXIME RF;Despesa;Transferência;Gasto;Investimentos;P. Física;50,00;1;1;Agendado;Transferência Investimento Maxime RF ref. 09/2024;
01/09/2024;Estacionamento Caixinha;Despesa;PIX;Gasto;Carro;Estacionamento;50,00;1;1;Agendado;Transferência Caixinha Estacionamento ref. 09/2024;
01/09/2024;Estacionamento Bomf ;Despesa;PIX;Gasto;Carro;Estacionamento;25,00;1;1;Agendado;Transferência Estacionamento Bomf  ref. 09/2024;
01/10/2024;Conta Net;Despesa;Débito Agendado;Conta;Conta;NET;500,00;1;1;Agendado;Conta Net ref. 10/2024;
01/10/2024;Conta Comgás;Despesa;Débito Agendado;Conta;Conta;Gás;30,00;1;1;Agendado;Conta Gás ref. 10/2024;
01/10/2024;Conta Água;Despesa;Débito Agendado;Conta;Conta;Água;100,00;1;1;Agendado;Conta Água ref. 10/2024;
01/10/2024;Conta Eletropaulo;Despesa;Débito Agendado;Conta;Conta;Eletropaulo;150,00;1;1;Agendado;Conta Eletropaulo ref. 10/2024;
01/10/2024;Conta Condomínio;Despesa;Débito Agendado;Conta;Conta;Condom¡nio;310,00;1;1;Agendado;Conta Condomínio ref. 10/2024;
01/10/2024;Tias Sessé e Antonia;Despesa;PIX;Gasto;Despesas;Tias Sessé e Antonia;250,00;1;1;Agendado;Transferência Tia Sessé e Antonia ref. 10/2024;
01/10/2024;Conta Plano de Saúde;Despesa;Débito Agendado;Conta;Saúde;Plano de Saúde;1245,84;1;1;Agendado;Plano de Saúde Unimed ref. 10/2024;
01/10/2024;INT APLICACAO MAXIME RF;Despesa;Transferência;Gasto;Investimentos;P. Física;50,00;1;1;Agendado;Transferência Investimento Maxime RF ref. 10/2024;
01/10/2024;Estacionamento Caixinha;Despesa;PIX;Gasto;Carro;Estacionamento;50,00;1;1;Agendado;Transferência Caixinha Estacionamento ref. 10/2024;
01/10/2024;Estacionamento Bomf ;Despesa;PIX;Gasto;Carro;Estacionamento;25,00;1;1;Agendado;Transferência Estacionamento Bomf  ref. 10/2024;
01/11/2024;Conta Net;Despesa;Débito Agendado;Conta;Conta;NET;500,00;1;1;Agendado;Conta Net ref. 11/2024;
01/11/2024;Conta Comgás;Despesa;Débito Agendado;Conta;Conta;Gás;30,00;1;1;Agendado;Conta Gás ref. 11/2024;
01/11/2024;Conta Água;Despesa;Débito Agendado;Conta;Conta;Água;100,00;1;1;Agendado;Conta Água ref. 11/2024;
01/11/2024;Conta Eletropaulo;Despesa;Débito Agendado;Conta;Conta;Eletropaulo;150,00;1;1;Agendado;Conta Eletropaulo ref. 11/2024;
01/11/2024;Conta Condomínio;Despesa;Débito Agendado;Conta;Conta;Condom¡nio;310,00;1;1;Agendado;Conta Condomínio ref. 11/2024;
01/11/2024;Tias Sessé e Antonia;Despesa;PIX;Gasto;Despesas;Tias Sessé e Antonia;250,00;1;1;Agendado;Transferência Tia Sessé e Antonia ref. 11/2024;
01/11/2024;Conta Plano de Saúde;Despesa;Débito Agendado;Conta;Saúde;Plano de Saúde;1245,84;1;1;Agendado;Plano de Saúde Unimed ref. 11/2024;
01/11/2024;INT APLICACAO MAXIME RF;Despesa;Transferência;Gasto;Investimentos;P. Física;50,00;1;1;Agendado;Transferência Investimento Maxime RF ref. 11/2024;
01/11/2024;Estacionamento Caixinha;Despesa;PIX;Gasto;Carro;Estacionamento;50,00;1;1;Agendado;Transferência Caixinha Estacionamento ref. 11/2024;
01/11/2024;Estacionamento Bomf ;Despesa;PIX;Gasto;Carro;Estacionamento;25,00;1;1;Agendado;Transferência Estacionamento Bomf  ref. 11/2024;
01/12/2024;Conta Net;Despesa;Débito Agendado;Conta;Conta;NET;500,00;1;1;Agendado;Conta Net ref. 12/2024;
01/12/2024;Conta Comgás;Despesa;Débito Agendado;Conta;Conta;Gás;30,00;1;1;Agendado;Conta Gás ref. 12/2024;
01/12/2024;Conta Água;Despesa;Débito Agendado;Conta;Conta;Água;100,00;1;1;Agendado;Conta Água ref. 12/2024;
01/12/2024;Conta Eletropaulo;Despesa;Débito Agendado;Conta;Conta;Eletropaulo;150,00;1;1;Agendado;Conta Eletropaulo ref. 12/2024;
01/12/2024;Conta Condomínio;Despesa;Débito Agendado;Conta;Conta;Condom¡nio;310,00;1;1;Agendado;Conta Condomínio ref. 12/2024;
01/12/2024;Tias Sessé e Antonia;Despesa;PIX;Gasto;Despesas;Tias Sessé e Antonia;250,00;1;1;Agendado;Transferência Tia Sessé e Antonia ref. 12/2024;
01/12/2024;Conta Plano de Saúde;Despesa;Débito Agendado;Conta;Saúde;Plano de Saúde;1245,84;1;1;Agendado;Plano de Saúde Unimed ref. 12/2024;
01/12/2024;INT APLICACAO MAXIME RF;Despesa;Transferência;Gasto;Investimentos;P. Física;50,00;1;1;Agendado;Transferência Investimento Maxime RF ref. 12/2024;
01/12/2024;Estacionamento Caixinha;Despesa;PIX;Gasto;Carro;Estacionamento;50,00;1;1;Agendado;Transferência Caixinha Estacionamento ref. 12/2024;
01/12/2024;Estacionamento Bomf ;Despesa;PIX;Gasto;Carro;Estacionamento;25,00;1;1;Agendado;Transferência Estacionamento Bomf  ref. 12/2024;
17/02/2024;Feirante Jorge;Despesa;Débito;Gasto;Alimentação;Feira;12,00;1;1;Pago;Compras na Feira;
17/02/2024;Feirante Lucas;Despesa;Débito;Gasto;Alimentação;Feira;25,00;1;1;Pago;Compras na Feira;
17/02/2024;Feirante Adriano;Despesa;Débito;Gasto;Alimentação;Feira;5,00;1;1;Pago;Compras na Feira;
17/02/2024;Feirante Célia;Despesa;Débito;Gasto;Alimentação;Feira;8,00;1;1;Pago;Compras na Feira;
20/02/2024;Estacionamento Lab. Femme - Braz Leme;Despesa;Débito;Gasto;Carro;Estacionamento;25,00;1;1;Pago;Estacionamento Lab. Femme - Braz Leme;
20/02/2024;Uber - Braz Leme x Casa;Despesa;Crédito;Gasto;Pessoal;Uber;34,57;1;1;Fechado;Uber - Braz Leme x Casa;
20/02/2024;TED 237.3296MARIANGELA;Receita;TED;Entrada;Adt. Salário;P. Física;3094,90;1;1;Pago;Adiantamento Salário CI&T 02/2024;
20/02/2024;Entregadora SAWBEREXPRES 2002;Despesa;Débito;Gasto;Diversos;Pessoal;30,00;1;1;Pago;Despesa Entrega Exames Femme;
01/03/2024;Conta INSS Raquel;Despesa;Débito;Gasto;Conta;GPS;3500,00;10;1;Cancelado;INSS Raquel - 03/2024;
01/03/2024;Conta INSS Raquel;Despesa;Débito;Gasto;Conta;GPS;2824,00;10;2;Pago;INSS Raquel - 03/2024;
01/03/2024;Conta INSS Raquel;Despesa;Débito;Gasto;Conta;GPS;2824,00;10;3;Pago;INSS Raquel - 03/2024;
01/03/2024;Conta INSS Raquel;Despesa;Débito;Gasto;Conta;GPS;3280,00;10;4;Pago;INSS Raquel - 03/2024;
01/03/2024;Conta INSS Raquel;Despesa;Débito;Gasto;Conta;GPS;3500,00;10;5;Pago;INSS Raquel - 03/2024;
01/03/2024;Conta INSS Raquel;Despesa;Débito;Gasto;Conta;GPS;3500,00;10;6;Pago;INSS Raquel - 03/2024;
01/03/2024;Conta INSS Raquel;Despesa;Débito;Gasto;Conta;GPS;3500,00;10;7;Agendado;INSS Raquel - 03/2024;
01/03/2024;Conta INSS Raquel;Despesa;Débito;Gasto;Conta;GPS;3500,00;10;8;Agendado;INSS Raquel - 03/2024;
01/03/2024;Conta INSS Raquel;Despesa;Débito;Gasto;Conta;GPS;3500,00;10;9;Agendado;INSS Raquel - 03/2024;
01/03/2024;Conta INSS Raquel;Despesa;Débito;Gasto;Conta;GPS;3500,00;10;10;Agendado;INSS Raquel - 03/2024;
21/02/2024;Amazon Kindle UnlimiTED;Despesa;Crédito;Gasto;Assinaturas;Software;59,70;3;1;Fechado;Assinatura Amazon Kindle Unlimited;
21/02/2024;Amazon Kindle UnlimiTED;Despesa;Crédito;Gasto;Assinaturas;Software;59,70;3;2;Fechado;Assinatura Amazon Kindle Unlimited;
21/02/2024;Amazon Kindle UnlimiTED;Despesa;Crédito;Gasto;Assinaturas;Software;59,70;3;3;Fechado;Assinatura Amazon Kindle Unlimited;
24/02/2024;Madero - Ifood;Despesa;PIX;Gasto;Alimentação;Hamburgueria;46,40;1;1;Pago;Hamburguer Madero;
25/02/2024;Datalab - Trading com Dados;Despesa;PIX;Gasto;Educação;Curso Online;49,00;1;1;Pago;DataLab Vip - Trading com Dados;
23/02/2024;Pet Center Marginal;Despesa;Crédito;Gasto;Pessoal;Ração;145,98;1;1;Fechado;Ração para gatos;
22/02/2024;Mercado Pago - Mega Sena Online;Despesa;Crédito;Gasto;Diversos;Pessoal;40,00;1;1;Fechado;Apostas Mega Sena;
24/02/2024;Feirante Anderson;Despesa;Débito;Gasto;Alimentação;Feira;12,00;1;1;Pago;Compras na Feira;
24/02/2024;Feirante Lucas;Despesa;Débito;Gasto;Alimentação;Feira;53,00;1;1;Pago;Compras na Feira;
24/02/2024;Feirante Mauro;Despesa;Débito;Gasto;Alimentação;Feira;7,00;1;1;Pago;Compras na Feira;
24/02/2024;Feirante F tima;Despesa;Débito;Gasto;Alimentação;Feira;13,00;1;1;Pago;Compras na Feira;
24/02/2024;Feirante Célia;Despesa;Débito;Gasto;Alimentação;Feira;8,00;1;1;Pago;Compras na Feira;
24/02/2024;Feirante Moromiz;Despesa;Débito;Gasto;Alimentação;Feira;10,00;1;1;Pago;Compras na Feira;
25/02/2024;Padaria Algarve;Despesa;Débito;Gasto;Alimentação;Padaria;5,21;1;1;Pago;Pães para casa;
26/02/2024;Padaria Algarve;Despesa;Débito;Gasto;Alimentação;Padaria;5,47;1;1;Pago;Pães para casa;
28/02/2024;Padaria Algarve;Despesa;Débito;Gasto;Alimentação;Padaria;12,62;1;1;Pago;Pães para casa;
28/02/2024;Esfiharia Mustafá - Ifood;Despesa;Crédito;Gasto;Alimentação;Esfiharia;32,45;1;1;Fechado;3 Esfihas de Carne;
28/02/2024;JUROS POUP AUT;Receita;Depósito;Entrada;Juros Poup. Autom.;P. Física;8,03;1;1;Pago;Juros Poupança Automática - P. Física;
28/02/2024;REMUNER BASICA POUP AUT;Receita;Depósito;Entrada;Remuneração Básica Poup. Autom.;P. Física;0,66;1;1;Pago;Remuneração Básica Poupança Autom tica;
29/02/2024;Pet Center Marginal;Despesa;Crédito;Gasto;Pet;Ração;235,62;2;1;Fechado;Ração para gatos;
29/02/2024;Pet Center Marginal;Despesa;Crédito;Gasto;Pet;Ração;235,62;2;2;Fechado;Ração para gatos;
01/03/2024;Bar do Luiz;Despesa;Crédito;Gasto;Alimentação;Restaurante;56,65;1;1;Fechado;Almoço Bar do Luiz;
01/03/2024;Estacionamento All Park - São Camilo OS;Despesa;Crédito;Gasto;Carro;Estacionamento;46,00;1;1;Fechado;Estacionamento PS São Camilo;
01/03/2024;Netflix;Despesa;Crédito;Gasto;Assinaturas;Software;310,80;12;1;Fechado;Assinatura Netflix;
01/03/2024;Netflix;Despesa;Crédito;Gasto;Assinaturas;Software;310,80;12;2;Fechado;Assinatura Netflix;
01/03/2024;Netflix;Despesa;Crédito;Gasto;Assinaturas;Software;310,80;12;3;Fechado;Assinatura Netflix;
01/03/2024;Netflix;Despesa;Crédito;Gasto;Assinaturas;Software;310,80;12;4;Fechado;Assinatura Netflix;
01/03/2024;Netflix;Despesa;Crédito;Gasto;Assinaturas;Software;310,80;12;5;Fechado;Assinatura Netflix;
01/03/2024;Netflix;Despesa;Crédito;Gasto;Assinaturas;Software;310,80;12;6;Fechado;Assinatura Netflix;
01/03/2024;Netflix;Despesa;Crédito;Gasto;Assinaturas;Software;310,80;12;7;Lançado;Assinatura Netflix;
01/03/2024;Netflix;Despesa;Crédito;Gasto;Assinaturas;Software;310,80;12;8;Lançado;Assinatura Netflix;
01/03/2024;Netflix;Despesa;Crédito;Gasto;Assinaturas;Software;310,80;12;9;Lançado;Assinatura Netflix;
01/03/2024;Netflix;Despesa;Crédito;Gasto;Assinaturas;Software;310,80;12;10;Lançado;Assinatura Netflix;
01/03/2024;Netflix;Despesa;Crédito;Gasto;Assinaturas;Software;310,80;12;11;Lançado;Assinatura Netflix;
01/03/2024;Netflix;Despesa;Crédito;Gasto;Assinaturas;Software;310,80;12;12;Lançado;Assinatura Netflix;
02/03/2024;Drogaria Drogasil;Despesa;Crédito;Gasto;Saúde;Remédios;65,39;1;1;Fechado;Remédios para gripe;
02/03/2024;Cabeleireiro Reinaldo;Despesa;PIX;Gasto;Pessoal;Cabeleireiro;80,00;1;1;Pago;Cabeleireiro Reinaldo;
02/03/2024;Amazon Web Services;Despesa;Crédito;Gasto;Assinaturas;Software;6,36;1;1;Fechado;Serviços Amazon Web Service;
02/03/2024;Feirante Anderson;Despesa;Débito;Gasto;Alimentação;Feira;12,00;1;1;Pago;Compras na Feira;
02/03/2024;Feirante Lucas;Despesa;Débito;Gasto;Alimentação;Feira;36,00;1;1;Pago;Compras na Feira;
02/03/2024;Feirante Milhorte;Despesa;Débito;Gasto;Alimentação;Feira;8,00;1;1;Pago;Compras na Feira;
02/03/2024;Feirante Mauro;Despesa;Débito;Gasto;Alimentação;Feira;14,00;1;1;Pago;Compras na Feira;
02/03/2024;Feirante Célia;Despesa;Débito;Gasto;Alimentação;Feira;8,00;1;1;Pago;Compras na Feira;
03/03/2024;Drogaria Drogasil;Despesa;Crédito;Gasto;Saúde;Remédios;59,43;1;1;Fechado;Remédios para gripe;
03/03/2024;Pet Center Marginal;Despesa;Crédito;Gasto;Pet;Ração;79,00;1;1;Fechado;Ração para gatos;
04/03/2024;Drogaria Drogasil;Despesa;Crédito;Gasto;Saúde;Remédios;571,57;3;1;Fechado;Remédios Mari;
04/03/2024;Drogaria Drogasil;Despesa;Crédito;Gasto;Saúde;Remédios;571,57;3;2;Fechado;Remédios Mari;
04/03/2024;Drogaria Drogasil;Despesa;Crédito;Gasto;Saúde;Remédios;571,57;3;3;Fechado;Remédios Mari;
05/03/2024;TED 237.3296MARIANGELA;Receita;TED;Entrada;Salário;Salário;4728,71;1;1;Pago;Transferência Salário CI&T - Bradesco;
06/03/2024;Estacionamento SM Valet;Despesa;Débito;Gasto;Carro;Estacionamento;12,00;1;1;Pago;Estacionamento Consulta Dr. Francisco;
06/03/2024;Posto SQU;Despesa;Crédito;Gasto;Carro;Combustível;100,00;1;1;Fechado;Gasolina Ford Ka;
06/03/2024;Madero - Ifood;Despesa;Crédito;Gasto;Alimentação;Lanchonete;60,39;1;1;Fechado;Hamburguer Madero;
08/03/2024;Pet Center Marginal;Despesa;Crédito;Gasto;Pet;Ração;200,86;2;1;Fechado;Ração para gatos;
08/03/2024;Pet Center Marginal;Despesa;Crédito;Gasto;Pet;Ração;200,86;2;2;Fechado;Ração para gatos;
09/03/2024;Feirante Jorge;Despesa;Débito;Gasto;Alimentação;Feira;12,00;1;1;Pago;Compras na Feira;
09/03/2024;Feirante Lucas;Despesa;Débito;Gasto;Alimentação;Feira;47,00;1;1;Pago;Compras na Feira;
09/03/2024;Feirante Armanda - Peixaria;Despesa;Débito;Gasto;Alimentação;Feira;26,00;1;1;Pago;Compras na Feira;
09/03/2024;Feirante Moises;Despesa;Débito;Gasto;Alimentação;Feira;6,00;1;1;Pago;Compras na Feira;
09/03/2024;Feirante Célia;Despesa;Débito;Gasto;Alimentação;Feira;8,00;1;1;Pago;Compras na Feira;
09/03/2024;Feirante Geraldo;Despesa;Débito;Gasto;Alimentação;Feira;45,00;1;1;Pago;Compras na Feira;
09/03/2024;Feirante Moromiz;Despesa;Débito;Gasto;Alimentação;Feira;10,00;1;1;Pago;Compras na Feira;
01/12/2023;Adobe;Despesa;Crédito;Gasto;Assinaturas;Software;1668,00;12;1;Pago;Assinatura Assinatura Adobe Creative Cloud;
01/12/2023;Adobe;Despesa;Crédito;Gasto;Assinaturas;Software;1668,00;12;2;Pago;Assinatura Assinatura Adobe Creative Cloud;
01/12/2023;Adobe;Despesa;Crédito;Gasto;Assinaturas;Software;1668,00;12;3;Pago;Assinatura Assinatura Adobe Creative Cloud;
